gene,CRISPRn phenotype
TLL2 ,-0.000524808
TLN1 ,-0.068265346
TLN2 ,0.030080422
TLNRD1 ,0.075962996
TLR1 ,0.018055235
TLR10 ,0.047016727
TLR2 ,-0.01015414
TLR3 ,0.121085789
TLR4 ,-0.000697877
TLR5 ,-0.098219333
TLR6 ,0.023598299
TLR7 ,0.212284233
TLR8 ,0.141901638
TLR9 ,0.181570315
TLX1 ,0.035479168
TLX2 ,-0.020930489
TLX3 ,0.025828382
TM2D1 ,-0.057181155
TM2D2 ,-0.26430064
TM2D3 ,-0.248908287
TM4SF1 ,-0.23769052
TM4SF18 ,0.075529185
TM4SF19 ,0.113582183
TM4SF20 ,-0.060474752
TM4SF4 ,-0.138266404
TM4SF5 ,0.148099932
TM6SF1 ,-0.14623663
TM6SF2 ,-0.200212138
TM7SF2 ,-0.149416414
TM7SF3 ,0.016257083
TM9SF1 ,-0.09548938
TM9SF2 ,-0.008740356
TM9SF3 ,0.015366662
TM9SF4 ,-0.241635269
TMA16 ,-1.193531204
TMBIM1 ,0.029548225
TMBIM4 ,-0.099328784
TMBIM6 ,0.077036661
TMC1 ,0.024175444
TMC2 ,-0.141203305
TMC3 ,-0.005962713
TMC4 ,0.152383557
TMC5 ,0.101144263
TMC6 ,-0.091796305
TMC7 ,-0.016593573
TMC8 ,0.027631636
TMCC1 ,-0.116233673
TMCC2 ,0.069679113
TMCC3 ,0.195949676
TMCO1 ,0.038502884
TMCO2 ,-0.09158059
TMCO3 ,0.071902692
TMCO4 ,-0.188415686
TMCO5A ,0.047896252
TMCO6 ,-0.252981376
TMED1 ,-0.063897557
TMED10 ,-0.659780147
TMED2 ,-0.454200805
TMED3 ,-0.058728989
TMED4 ,0.075282706
TMED5 ,-0.083141791
TMED6 ,-0.204155963
TMED7 ,-0.061263624
TMED8 ,-0.017150127
TMED9 ,0.075292345
TMEFF1 ,-0.208782898
TMEFF2 ,-0.174640177
TMEM100 ,0.090675332
TMEM101 ,0.019141613
TMEM102 ,-0.067614323
TMEM104 ,-0.01919555
TMEM106A ,0.050343418
TMEM106B ,0.108192979
TMEM106C ,0.051486547
TMEM107 ,-0.040539465
TMEM108 ,-0.033477419
TMEM109 ,0.053590171
TMEM11 ,-0.113936245
TMEM115 ,0.06280892
TMEM116 ,-0.135633184
TMEM117 ,0.132379534
TMEM119 ,-0.254100002
TMEM120B ,0.09955475
TMEM121 ,0.147708824
TMEM121B ,-0.275525298
TMEM123 ,0.071848517
TMEM125 ,0.03060712
TMEM126A ,0.022366189
TMEM126B ,0.011263282
TMEM127 ,0.021304553
TMEM128 ,-0.024351175
TMEM129 ,0.000127044
TMEM130 ,-0.310642638
TMEM131 ,0.063855549
TMEM131L ,0.059555179
TMEM132A ,-0.14427606
TMEM132B ,0.035405958
TMEM132D ,0.164158913
TMEM132E ,-0.08150942
TMEM134 ,-0.025762093
TMEM135 ,-0.019065332
TMEM138 ,-0.240024321
TMEM139 ,0.002708575
TMEM140 ,0.013006042
TMEM141 ,-0.038379592
TMEM143 ,-0.170372656
TMEM144 ,0.282127873
TMEM145 ,0.096588625
TMEM147 ,-0.337961574
TMEM14A ,0.062155542
TMEM14B ,-0.142482146
TMEM14C ,0.109089606
TMEM150A ,0.06170341
TMEM150B ,0.033241998
TMEM150C ,0.071509521
TMEM151A ,0.009305016
TMEM151B ,-0.061696682
TMEM154 ,0.148738811
TMEM156 ,-0.054745306
TMEM158 ,0.164786811
TMEM160 ,0.023538354
TMEM161A ,-0.039966676
TMEM161B ,0.213973709
TMEM163 ,0.052751913
TMEM164 ,-0.076953043
TMEM165 ,-0.184779666
TMEM167A ,-0.051270048
TMEM167B ,-0.17057962
TMEM168 ,0.155931405
TMEM169 ,0.078355202
TMEM17 ,-0.041838802
TMEM170A ,0.119439576
TMEM170B ,0.012289902
TMEM171 ,0.034316033
TMEM174 ,-0.139827835
TMEM175 ,-0.00468122
TMEM176A ,-0.145328158
TMEM176B ,-0.18092678
TMEM177 ,0.014351641
TMEM178A ,0.059367242
TMEM178B ,0.174440125
TMEM179 ,0.094252832
TMEM179B ,-0.091038189
TMEM18 ,0.081789235
TMEM181 ,-0.070965346
TMEM182 ,0.040875229
TMEM183A ,-0.308036614
TMEM184A ,-0.100350737
TMEM184B ,0.134791882
TMEM184C ,-0.197517766
TMEM185A ,0.15102913
TMEM185B ,-0.112466492
TMEM186 ,-0.067674232
TMEM187 ,-0.072550528
TMEM19 ,-0.105805554
TMEM190 ,-0.266085188
TMEM192 ,0.132868211
TMEM196 ,-0.048539457
TMEM198 ,-0.211749619
TMEM199 ,-0.585416317
TMEM200A ,0.200446507
TMEM200B ,-0.070604198
TMEM200C ,0.059357831
TMEM201 ,-0.182059637
TMEM202 ,-0.229107467
TMEM203 ,0.151223087
TMEM204 ,0.034335108
TMEM205 ,-0.056092601
TMEM207 ,0.179172179
TMEM208 ,-0.078915646
TMEM209 ,0.005724167
TMEM210 ,-0.089977115
TMEM211 ,0.08891467
TMEM212 ,0.01296153
TMEM213 ,-0.017282026
TMEM214 ,0.070470706
TMEM215 ,0.086210705
TMEM216 ,-0.384977551
TMEM217 ,-0.119057678
TMEM218 ,-0.174861038
TMEM219 ,-0.006295624
TMEM220 ,0.148358988
TMEM221 ,-0.031681804
TMEM222 ,-0.022585094
TMEM223 ,-0.013096071
TMEM225 ,0.018668235
TMEM229A ,0.053645192
TMEM229B ,-0.246533353
TMEM230 ,-0.510831638
TMEM231 ,0.150299108
TMEM232 ,-0.106682458
TMEM233 ,0.046841919
TMEM234 ,-0.034577992
TMEM235 ,-0.134518065
TMEM236 ,-0.13320632
TMEM237 ,0.071878212
TMEM238 ,-0.08527957
TMEM239 ,0.03639424
TMEM240 ,-0.184058684
TMEM241 ,0.071721128
TMEM242 ,-0.037481186
TMEM243 ,-0.127225228
TMEM244 ,0.160601863
TMEM245 ,-0.098609588
TMEM247 ,0.098083427
TMEM248 ,-0.180567487
TMEM249 ,0.107154633
TMEM25 ,0.041988494
TMEM250 ,-0.115661672
TMEM251 ,-0.132229193
TMEM252 ,-0.041604576
TMEM253 ,-0.002966032
TMEM254 ,-0.236777092
TMEM255A ,-0.168389491
TMEM255B ,0.013824616
TMEM256 ,-0.098875955
TMEM258 ,-0.589646721
TMEM259 ,-0.148417402
TMEM26 ,-0.025347812
TMEM260 ,0.220218572
TMEM262 ,0.163408392
TMEM263 ,0.072509516
TMEM266 ,-0.038128384
TMEM267 ,-0.106645487
TMEM268 ,0.259227451
TMEM270 ,-0.238026243
TMEM273 ,-0.132750285
TMEM30A ,-0.072439152
TMEM30B ,0.047602597
TMEM31 ,0.08244641
TMEM33 ,0.037127013
TMEM35A ,-0.003994881
TMEM35B ,-0.086152062
TMEM37 ,0.122475524
TMEM38A ,-0.069871719
TMEM38B ,-0.154268024
TMEM39A ,0.078249237
TMEM39B ,-0.285206227
TMEM40 ,-0.077016655
TMEM41A ,-0.3472267
TMEM41B ,-0.323449141
TMEM42 ,-0.236513536
TMEM43 ,-0.139936995
TMEM44 ,-0.091346692
TMEM45A ,0.099371238
TMEM45B ,0.015647896
TMEM47 ,-0.000921899
TMEM50A ,-0.044155736
TMEM50B ,-0.133376603
TMEM51 ,-0.022977967
TMEM52 ,-0.076371923
TMEM52B ,-0.063550801
TMEM53 ,-0.325173457
TMEM54 ,-0.186232784
TMEM59 ,0.002028763
TMEM59L ,-0.024046024
TMEM60 ,-0.021576789
TMEM61 ,-0.235671994
TMEM62 ,-0.125366697
TMEM63A ,-0.007150606
TMEM63B ,-0.14070597
TMEM63C ,-0.054423184
TMEM64 ,0.04361486
TMEM65 ,0.151521014
TMEM67 ,-0.068506804
TMEM68 ,-0.132965252
TMEM69 ,-0.099360337
TMEM70 ,0.071946589
TMEM71 ,0.093331251
TMEM72 ,-0.151580925
TMEM74 ,0.078867005
TMEM74B ,-0.079847079
TMEM79 ,-0.015543903
TMEM80 ,0.021924026
TMEM81 ,-0.129197019
TMEM82 ,0.174530864
TMEM86A ,0.049468598
TMEM86B ,-0.169435321
TMEM87A ,-0.044511902
TMEM87B ,-0.014084052
TMEM88 ,-0.082270525
TMEM88B ,0.003035297
TMEM89 ,-0.055217325
TMEM8B ,-0.088656331
TMEM9 ,0.056561548
TMEM91 ,-0.025708304
TMEM92 ,-0.206130569
TMEM94 ,-0.064259323
TMEM95 ,-0.078900436
TMEM97 ,-0.172960582
TMEM98 ,-0.21558996
TMEM9B ,0.043123338
TMF1 ,-0.034658745
TMIE ,-0.051525338
TMIGD1 ,-0.263399556
TMIGD2 ,-0.068853183
TMIGD3 ,-0.101153083
TMLHE ,0.149471721
TMOD1 ,-0.059133049
TMOD2 ,-0.099360489
TMOD3 ,-0.130622268
TMOD4 ,-0.134686638
TMPO ,0.165112431
TMPPE ,-0.18878511
TMPRSS11A ,-0.025158059
TMPRSS11B ,0.102513353
TMPRSS11D ,0.178947895
TMPRSS11E ,0.04456643
TMPRSS11F ,0.061789197
TMPRSS12 ,-0.157547733
TMPRSS13 ,-0.087240278
TMPRSS15 ,0.000484906
TMPRSS2 ,-0.038272667
TMPRSS3 ,0.059694869
TMPRSS4 ,0.043835433
TMPRSS5 ,-0.016279344
TMPRSS6 ,0.099205289
TMPRSS7 ,0.020061831
TMPRSS9 ,0.262005188
TMTC1 ,-0.012559863
TMTC2 ,0.007352706
TMTC3 ,0.075353095
TMTC4 ,-0.026825902
TMUB1 ,0.062071423
TMUB2 ,-0.014557001
TMX1 ,-0.308929968
TMX2 ,-0.377009278
TMX3 ,0.109637311
TMX4 ,0.026488902
TNC ,0.106394318
TNF ,0.042210255
TNFAIP1 ,0.011979432
TNFAIP2 ,0.059803123
TNFAIP3 ,-0.005859106
TNFAIP6 ,-0.057552688
TNFAIP8 ,-0.000394896
TNFAIP8L1 ,-0.012901021
TNFAIP8L2 ,-0.16725233
TNFAIP8L3 ,-0.331080425
TNFRSF10A ,-0.035052601
TNFRSF10B ,0.067497865
TNFRSF10C ,0.078528141
TNFRSF10D ,0.066934945
TNFRSF11A ,0.129336205
TNFRSF11B ,0.141192467
TNFRSF12A ,0.004560421
TNFRSF13B ,0.006338354
TNFRSF13C ,0.166220642
TNFRSF14 ,0.086998332
TNFRSF17 ,0.084524319
TNFRSF18 ,-0.140627283
TNFRSF19 ,0.111422744
TNFRSF1A ,0.137411681
TNFRSF1B ,-0.281137142
TNFRSF21 ,-0.019887902
TNFRSF25 ,-0.052335822
TNFRSF4 ,-0.103489301
TNFRSF6B ,0.157106941
TNFRSF8 ,-0.283740747
TNFRSF9 ,-0.02856233
TNFSF10 ,-0.038939595
TNFSF11 ,-0.069807899
TNFSF12 ,-0.144306685
TNFSF13 ,-0.032344162
TNFSF13B ,0.102469082
TNFSF14 ,-0.047490952
TNFSF15 ,0.025174259
TNFSF18 ,0.117773194
TNFSF4 ,0.04409966
TNFSF8 ,-0.069276147
TNFSF9 ,0.060043809
TNIK ,0.100237345
TNIP1 ,0.020152108
TNIP2 ,0.090460529
TNIP3 ,-0.067113526
TNK1 ,0.023856664
TNK2 ,-0.136366839
TNKS ,0.103389781
TNKS1BP1 ,-0.190563986
TNKS2 ,0.113046111
TNMD ,0.01192807
TNN ,0.037660413
TNNC1 ,-0.035009605
TNNC2 ,0.07268563
TNNI1 ,-0.101727609
TNNI2 ,0.216848847
TNNI3 ,-0.050368662
TNNI3K ,0.438460655
TNNT1 ,-0.082196877
TNNT2 ,-0.305871405
TNNT3 ,-0.030039456
TNP1 ,-0.113372662
TNP2 ,-0.051188152
TNPO1 ,-0.174180865
TNPO2 ,-0.10421114
TNPO3 ,-1.277306313
TNR ,0.16083908
TNRC18 ,0.150918014
TNRC6A ,-0.115037007
TNRC6B ,0.087912808
TNRC6C ,0.087434807
TNS1 ,0.017092794
TNS2 ,-0.226226849
TNS3 ,0.027651868
TNS4 ,0.00990284
TNXB ,-0.189282343
TOB1 ,-0.095245403
TOB2 ,0.250794074
TOE1 ,-0.090103551
TOGARAM1 ,-0.034205903
TOGARAM2 ,0.019375769
TOLLIP ,0.142723482
TOM1 ,-0.083573963
TOM1L1 ,0.069340317
TOM1L2 ,-0.037548416
TOMM20 ,-1.203788759
TOMM20L ,0.100124521
TOMM22 ,-1.294057137
TOMM34 ,-0.072397864
TOMM40 ,-1.855668315
TOMM40L ,-0.036216599
TOMM5 ,-0.125351903
TOMM6 ,-0.324301626
TOMM7 ,-0.037230744
TOMM70 ,-0.190467269
TONSL ,-1.659687495
TOP1 ,-1.282917021
TOP1MT ,0.204866381
TOP2A ,-1.615692791
TOP2B ,-0.092725854
TOP3A ,-1.33186306
TOP3B ,-0.9037044
TOPAZ1 ,0.105584436
TOPBP1 ,-0.996110527
TOPORS ,-0.162124018
TOR1A ,0.010881456
TOR1AIP1 ,0.086564891
TOR1AIP2 ,-0.141439173
TOR1B ,-0.108081501
TOR2A ,-0.437437752
TOR3A ,0.056193768
TOR4A ,-0.121958171
TOX ,-0.200252723
TOX2 ,-0.043337159
TOX3 ,0.196138536
TOX4 ,-0.27553113
TP53 ,0.192540411
TP53AIP1 ,0.264769046
TP53BP1 ,-0.321345953
TP53BP2 ,-0.126920392
TP53I11 ,0.014003967
TP53I13 ,-0.034418239
TP53I3 ,-0.183844031
TP53INP1 ,-0.097279163
TP53INP2 ,0.142266182
TP53RK ,-1.065636797
TP53TG5 ,-0.129741766
TP63 ,-0.024962969
TP73 ,-0.236916003
TPBG ,0.178482334
TPBGL ,0.179721188
TPCN1 ,-0.095068681
TPCN2 ,-0.073737038
TPD52 ,0.154576489
TPD52L1 ,0.012575058
TPD52L2 ,0.146397411
TPD52L3 ,-0.005500675
TPGS1 ,-0.296198638
TPGS2 ,-0.105031296
TPH1 ,0.142047324
TPH2 ,-0.198215225
TPI1 ,-0.929520062
TPK1 ,-0.233321311
TPM1 ,0.014584928
TPM2 ,-0.034646104
TPM3 ,0.014938645
TPM4 ,-0.246814109
TPMT ,-0.01844916
TPO ,0.121963752
TPP1 ,0.167237148
TPP2 ,0.00188396
TPPP ,-0.234329666
TPPP2 ,0.050952231
TPPP3 ,-0.026417141
TPR ,-0.555491147
TPRA1 ,0.038447019
TPRG1 ,0.19444155
TPRG1L ,0.316034739
TPRKB ,-0.481974477
TPRN ,0.010007524
TPRX1 ,-0.135967949
TPSAB1 ,-0.216667237
TPSD1 ,0.092256708
TPSG1 ,-0.18392402
TPST1 ,-0.08552861
TPST2 ,0.031113875
TPT1 ,-1.260159666
TPTE2 ,-0.187276687
TPX2 ,-1.640201096
TRA2A ,-0.157680088
TRA2B ,-0.743768071
TRABD ,0.182020242
TRABD2A ,-0.156362815
TRABD2B ,0.000998986
TRADD ,0.007313622
TRAF1 ,0.016101167
TRAF2 ,-0.256703964
TRAF3 ,-0.023688805
TRAF3IP1 ,0.022833778
TRAF3IP2 ,0.126587392
TRAF3IP3 ,-0.184540172
TRAF4 ,-0.031140251
TRAF5 ,0.0831004
TRAF6 ,-0.056174595
TRAF7 ,-0.035089903
TRAFD1 ,-0.15064026
TRAIP ,-0.368314204
TRAK1 ,-0.145773224
TRAK2 ,-0.044525783
TRAM1 ,0.213826224
TRAM1L1 ,-0.030423571
TRAM2 ,-0.135113845
TRANK1 ,-0.070108082
TRAP1 ,0.174507563
TRAPPC1 ,-0.665276542
TRAPPC10 ,-0.0508095
TRAPPC11 ,-0.925958317
TRAPPC12 ,0.190903001
TRAPPC13 ,-0.13232522
TRAPPC14 ,-0.072326304
TRAPPC2L ,-0.334070956
TRAPPC3 ,-1.488753556
TRAPPC3L ,-0.04491534
TRAPPC4 ,-0.816712686
TRAPPC5 ,-0.9207855
TRAPPC6A ,-0.106832969
TRAPPC6B ,-0.036561975
TRAPPC8 ,-1.528237648
TRAPPC9 ,-0.008752149
TRARG1 ,0.046500784
TRAT1 ,0.167020445
TRDMT1 ,-0.082661106
TRDN ,0.083026192
TREM1 ,-0.069127244
TREM2 ,-0.248612999
TREML1 ,-0.14015977
TREML2 ,-0.185130716
TREML4 ,-0.167048866
TRERF1 ,0.125293427
TREX1 ,-0.005335112
TREX2 ,0.01018112
TRH ,0.106190744
TRHDE ,0.219302085
TRHR ,0.240403321
TRIAP1 ,-1.13197975
TRIB1 ,-0.106648625
TRIB2 ,0.091860481
TRIB3 ,-0.024956906
TRIM10 ,-0.163598349
TRIM11 ,-0.083386434
TRIM13 ,0.089780383
TRIM14 ,-0.064063181
TRIM15 ,0.011380522
TRIM16 ,0.109374065
TRIM17 ,-0.377396445
TRIM2 ,0.117308941
TRIM21 ,-0.005703655
TRIM22 ,0.083490824
TRIM23 ,-0.138952051
TRIM24 ,0.027608432
TRIM25 ,-0.004368771
TRIM26 ,-0.125001544
TRIM27 ,-0.237725078
TRIM28 ,-0.454682716
TRIM29 ,-0.144640988
TRIM3 ,0.064867372
TRIM31 ,-0.13067727
TRIM32 ,0.144919406
TRIM33 ,-0.078444306
TRIM34 ,-0.001411119
TRIM35 ,0.025934106
TRIM36 ,-0.034793145
TRIM37 ,-0.647627384
TRIM38 ,-0.068666202
TRIM39 ,0.055634155
TRIM4 ,0.054638683
TRIM40 ,-0.025396503
TRIM41 ,0.127562467
TRIM42 ,0.046263767
TRIM43 ,-0.107851606
TRIM44 ,0.048870983
TRIM45 ,-0.022665299
TRIM46 ,-0.112213518
TRIM47 ,0.043546325
TRIM49B ,0.153859426
TRIM5 ,0.129409643
TRIM50 ,0.173864815
TRIM52 ,0.00688403
TRIM54 ,-0.087736742
TRIM55 ,-0.002502436
TRIM56 ,-0.05081655
TRIM58 ,0.096286461
TRIM59 ,0.182578493
TRIM6 ,0.137737439
TRIM60 ,0.085657131
TRIM61 ,-0.298808053
TRIM62 ,-0.034187581
TRIM63 ,0.202818205
TRIM65 ,-0.070669026
TRIM67 ,0.094730404
TRIM68 ,0.187010731
TRIM69 ,-0.145114842
TRIM7 ,0.03544796
TRIM71 ,0.095849836
TRIM72 ,0.147468179
TRIM77 ,0.097579058
TRIM8 ,-0.118129125
TRIM9 ,-0.034395936
TRIML1 ,0.156951503
TRIML2 ,0.140982597
TRIO ,-0.091395733
TRIOBP ,0.037992426
TRIP10 ,-0.099249995
TRIP11 ,0.180477387
TRIP12 ,-0.192555887
TRIP13 ,-0.170873391
TRIP4 ,-0.06673909
TRIP6 ,-0.170690498
TRIQK ,-0.019379408
TRIR ,-0.379383993
TRIT1 ,-0.116462073
TRMO ,-0.022647473
TRMT1 ,-0.018713258
TRMT10A ,0.070936182
TRMT10B ,-0.151252977
TRMT10C ,-0.839967062
TRMT11 ,-0.235838228
TRMT112 ,-1.886660601
TRMT12 ,-0.131189093
TRMT13 ,0.214079419
TRMT1L ,-0.063048388
TRMT2A ,-0.526564856
TRMT2B ,-4.54E-05
TRMT44 ,0.010708194
TRMT5 ,-0.932309398
TRMT6 ,-0.413118776
TRMT61A ,-0.175269783
TRMT61B ,-0.063319926
TRMT9B ,0.060011099
TRMU ,0.083555666
TRNAU1AP ,-0.466331908
TRNP1 ,-0.014194517
TRNT1 ,-1.559139588
TRO ,0.187721429
TROAP ,-0.15313757
TRPA1 ,0.063326024
TRPC1 ,-0.104159829
TRPC3 ,0.112727084
TRPC4 ,-0.024907493
TRPC4AP ,0.105817999
TRPC5 ,0.068571057
TRPC6 ,0.121577587
TRPC7 ,0.158992937
TRPM1 ,-0.20414824
TRPM2 ,-0.046641267
TRPM3 ,0.040090906
TRPM4 ,-0.256706752
TRPM5 ,0.321050953
TRPM6 ,-0.002862043
TRPM7 ,-1.09546647
TRPM8 ,-0.025243507
TRPS1 ,-0.104228139
TRPT1 ,-0.135044537
TRPV1 ,-0.019417953
TRPV2 ,-0.120140274
TRPV3 ,0.098197507
TRPV4 ,-0.187436675
TRPV5 ,0.016594276
TRPV6 ,-0.109650029
TRRAP ,-2.000314747
TRUB1 ,0.060847114
TRUB2 ,-0.65450756
TSACC ,0.046438181
TSBP1 ,0.2615899
TSC1 ,-0.266320986
TSC2 ,-0.340715473
TSC22D1 ,0.028339118
TSC22D2 ,-0.03188784
TSC22D3 ,0.086818504
TSC22D4 ,-0.081725475
TSEN15 ,0.102335388
TSEN2 ,-0.79174776
TSEN34 ,-0.329417755
TSEN54 ,-0.544182385
TSFM ,-0.841382384
TSG101 ,-1.338008775
TSGA10 ,-0.028031119
TSGA13 ,-0.111587746
TSHB ,-0.197999413
TSHR ,0.156631368
TSHZ1 ,0.020422184
TSHZ2 ,0.119277634
TSHZ3 ,0.101663804
TSKS ,-0.035622921
TSKU ,0.074345143
TSLP ,0.035393252
TSN ,-0.075520899
TSNARE1 ,-0.029768173
TSNAX ,0.286012724
TSNAXIP1 ,-0.082394855
TSPAN1 ,-0.248417834
TSPAN11 ,-0.303975532
TSPAN12 ,-0.171091246
TSPAN13 ,0.127427227
TSPAN14 ,-0.097126366
TSPAN15 ,-0.035906244
TSPAN16 ,-0.128844987
TSPAN17 ,-0.094769629
TSPAN18 ,-0.153614107
TSPAN19 ,0.215402128
TSPAN2 ,-0.131925865
TSPAN3 ,0.031415199
TSPAN31 ,-0.306229524
TSPAN32 ,0.005837414
TSPAN33 ,-0.175945484
TSPAN4 ,-0.045393287
TSPAN5 ,0.041728865
TSPAN6 ,0.11102077
TSPAN7 ,0.049172067
TSPAN8 ,-0.032858493
TSPAN9 ,-0.035319797
TSPEAR ,0.110123008
TSPO ,0.109993124
TSPO2 ,-0.081469677
TSPOAP1 ,0.116291134
TSPYL1 ,-0.041420866
TSPYL2 ,-0.006208922
TSPYL4 ,0.200758833
TSPYL5 ,-1.073309915
TSPYL6 ,-0.041940075
TSR1 ,-0.841526893
TSR2 ,-1.262193647
TSR3 ,0.03162219
TSSC4 ,-0.00602078
TSSK1B ,0.02951014
TSSK2 ,-0.475340117
TSSK3 ,-0.121333333
TSSK4 ,-0.118845467
TSSK6 ,0.091514476
TST ,0.180692753
TSTD1 ,0.017458359
TSTD2 ,0.087898895
TTBK1 ,-0.221835292
TTBK2 ,0.069969064
TTC1 ,-0.529367658
TTC12 ,0.067454263
TTC13 ,0.033167935
TTC14 ,-0.165213559
TTC16 ,-0.017160006
TTC17 ,0.025340131
TTC19 ,-0.247773653
TTC21A ,-0.029578718
TTC21B ,-0.009842769
TTC22 ,0.18209886
TTC23 ,-0.032447438
TTC23L ,0.017545954
TTC24 ,-0.140478815
TTC26 ,0.115672398
TTC27 ,-1.64132656
TTC28 ,0.121322939
TTC29 ,-0.014341165
TTC3 ,0.017345779
TTC30A ,-0.089805156
TTC30B ,0.190582791
TTC31 ,0.099553965
TTC32 ,0.036936224
TTC33 ,-0.224609894
TTC34 ,0.171327706
TTC36 ,0.030120268
TTC37 ,-0.066421417
TTC38 ,0.093669691
TTC39A ,-0.234084006
TTC39B ,0.102404657
TTC39C ,0.111434441
TTC4 ,-0.287613156
TTC5 ,-0.402245273
TTC7A ,0.009804953
TTC7B ,0.030151973
TTC8 ,0.052848751
TTC9 ,0.065548029
TTC9B ,-0.096266829
TTC9C ,-0.350826938
TTF1 ,-0.156743798
TTF2 ,-0.804959468
TTI1 ,-0.078325595
TTI2 ,-0.341924697
TTK ,-0.502194614
TTL ,-0.040484562
TTLL1 ,-0.073700076
TTLL10 ,0.134944042
TTLL11 ,-0.234188104
TTLL12 ,0.020142561
TTLL2 ,0.054447071
TTLL3 ,-0.020058984
TTLL4 ,0.162979237
TTLL5 ,-0.046936179
TTLL6 ,-0.044354979
TTLL7 ,-0.057932049
TTLL9 ,0.187797412
TTN ,-0.189429721
TTPA ,0.161271017
TTPAL ,-0.139071931
TTR ,0.038335611
TTYH1 ,-0.131166499
TTYH2 ,-0.063324765
TTYH3 ,-0.096850236
TUB ,0.00204764
TUBA1A ,-0.296782816
TUBA1B ,-0.896748644
TUBA3C ,-0.115811136
TUBA3D ,-0.143539294
TUBA4A ,-0.130854746
TUBA8 ,-0.363287722
TUBAL3 ,0.01597455
TUBB ,-2.058143721
TUBB1 ,-0.255222735
TUBB2A ,-0.256355294
TUBB2B ,-0.064618965
TUBB3 ,0.001247859
TUBB4A ,-0.649345439
TUBB4B ,-0.363419218
TUBB6 ,-0.074387448
TUBD1 ,-0.054771614
TUBE1 ,-0.187341797
TUBG1 ,-1.806891317
TUBG2 ,-0.527736132
TUBGCP2 ,-1.080835281
TUBGCP3 ,-0.780339387
TUBGCP4 ,-0.829959855
TUBGCP5 ,-1.227917281
TUBGCP6 ,-0.293945983
TUFM ,-0.371006382
TUFT1 ,-0.113561059
TULP1 ,-0.150958176
TULP2 ,-0.119188675
TULP3 ,-0.125311351
TULP4 ,0.00871624
TUSC1 ,0.223592495
TUSC2 ,-0.240340162
TUSC3 ,0.086010714
TUT1 ,-2.209765842
TUT4 ,0.033714931
TUT7 ,-0.04646275
TVP23A ,0.130510157
TWF1 ,-0.306020337
TWF2 ,0.040774553
TWIST1 ,0.135993189
TWIST2 ,0.149263303
TWNK ,-0.432107548
TWSG1 ,0.195487002
TXK ,-0.187047722
TXLNA ,-0.152981782
TXLNB ,0.086518282
TXLNG ,0.026457814
TXN ,-1.117612282
TXN2 ,-0.270205572
TXNDC11 ,0.169670307
TXNDC12 ,-0.044646944
TXNDC15 ,-0.070314121
TXNDC16 ,-0.072746966
TXNDC17 ,-0.224061376
TXNDC2 ,0.145658111
TXNDC5 ,0.176438948
TXNDC8 ,0.118306465
TXNDC9 ,-0.285997842
TXNIP ,0.098354089
TXNL1 ,0.168281791
TXNL4A ,-2.230397655
TXNL4B ,-0.617154352
TXNRD1 ,-0.507369902
TXNRD2 ,-0.453429846
TYK2 ,0.001582747
TYMP ,0.064371424
TYMS ,-0.312680552
TYR ,0.107084498
TYRO3 ,-0.666202177
TYROBP ,0.064186698
TYRP1 ,0.06632674
TYSND1 ,0.071871798
TYW1 ,-0.223313136
TYW3 ,0.059315187
TYW5 ,0.085852585
U2AF1L4 ,-0.240315509
U2AF2 ,-2.041442807
U2SURP ,-1.765182573
UACA ,0.134768822
UAP1 ,-0.220380813
UAP1L1 ,0.177313627
UBA1 ,-2.235241329
UBA2 ,-1.048243826
UBA3 ,-0.598053857
UBA5 ,-0.128209243
UBA52 ,-1.49233645
UBA6 ,-0.304380724
UBA7 ,0.031934368
UBAC1 ,-0.092579454
UBAC2 ,0.007609411
UBALD1 ,-0.063920449
UBALD2 ,0.014873572
UBAP1 ,-0.840624208
UBAP1L ,0.152309149
UBAP2 ,-0.186085967
UBAP2L ,-0.319038789
UBASH3A ,-0.076195755
UBASH3B ,0.0737333
UBD ,-0.140929406
UBE2A ,-0.262114174
UBE2B ,-0.049888327
UBE2C ,-0.424773393
UBE2D1 ,-0.099200672
UBE2D2 ,-0.086303765
UBE2D3 ,-0.889597699
UBE2D4 ,-0.333903535
UBE2E1 ,-0.087318095
UBE2E2 ,-0.032638475
UBE2E3 ,-0.127116266
UBE2F ,-0.014940289
UBE2G1 ,0.135155228
UBE2G2 ,-0.358494923
UBE2H ,-0.114629885
UBE2I ,-1.49416803
UBE2J1 ,0.053206958
UBE2J2 ,-0.470469474
UBE2K ,-0.340530338
UBE2L3 ,-1.269899407
UBE2L6 ,-0.025472001
UBE2M ,-1.598095786
UBE2N ,-1.590564413
UBE2O ,-0.159429615
UBE2Q1 ,-0.01225066
UBE2Q2 ,0.175750981
UBE2QL1 ,0.074482656
UBE2R2 ,-0.117744527
UBE2S ,-1.635395474
UBE2T ,-0.134173198
UBE2U ,0.109520345
UBE2V1 ,-0.48358135
UBE2V2 ,-0.209558441
UBE2W ,-0.012433975
UBE2Z ,-0.343449315
UBE3A ,-0.113383161
UBE3B ,0.02736536
UBE3C ,0.02490338
UBE3D ,-0.505218344
UBE4A ,0.162503591
UBE4B ,0.172537566
UBFD1 ,0.095667672
UBIAD1 ,0.00029255
UBL3 ,0.111189301
UBL4A ,-0.104587431
UBL4B ,-0.22119884
